property_id,address,city,state,zipcode,latitude,longitude,bedrooms,bathrooms,sqft,lot_size,year_built,garage,property_type,condition,school_rating,crime_rate,walkability_score,public_transport_access,shopping_proximity,actual_price,listed_price,date_listed,date_sold,days_on_market,data_source,price_per_sqft,age,bed_bath_ratio,total_rooms
PROP_000108,41095 Flores Road,Seattle,WA,56007,47.556579,-122.318246,2,2,2479,11795,1989,0,Condo,Fair,4.5,20.7,33.4,2,6,752137,815193,2024-06-25,2024-07-22,27,MLS,303.40338846309,35,1.0,4
PROP_000109,633 Patton Vista Apt. 476,Seattle,WA,62682,47.670313,-122.207118,3,2,2282,4463,1996,2,Duplex,Excellent,8.3,14.7,66.9,10,3,691219,767440,2025-03-10,2025-03-17,7,Realtor.com,302.9005258545136,28,1.5,5
PROP_000110,86416 Amber Harbor,Denver,CO,73397,39.7876,-105.038084,2,3,2251,14970,2016,2,Duplex,Good,8.8,14.5,84.3,9,2,733501,797806,2025-07-15,2025-08-04,20,Direct,325.85561972456685,8,0.6666666666666666,5
PROP_000111,0911 Thomas Burg,Seattle,WA,26819,47.536053,-122.357161,2,2,1632,9967,1975,1,Townhouse,Good,4.3,20.4,48.7,3,3,501769,574409,2024-11-17,2024-12-06,19,MLS,307.4564950980392,49,1.0,4
PROP_000112,55359 Christian Skyway,Denver,CO,37142,39.667353,-104.946738,6,1,3911,8172,2019,1,Single Family,Good,5.5,6.3,90.7,3,10,1016442,1080585,2024-01-01,2024-01-08,7,Zillow,259.8931219636921,5,6.0,7
PROP_000113,6179 Young Motorway Apt. 296,Atlanta,GA,12916,33.815876,-84.306082,5,3,3970,14327,1983,3,Single Family,Good,8.4,15.4,84.5,9,4,860540,956111,2024-01-16,2024-01-24,8,Realtor.com,216.76070528967256,41,1.6666666666666667,8
PROP_000114,651 Joseph Orchard Suite 238,Atlanta,GA,23645,33.895332,-84.407664,2,3,1768,8256,1993,3,Condo,Good,10.0,3.0,68.4,4,10,493353,531922,2024-06-18,2024-06-28,10,Zillow,279.045814479638,31,0.6666666666666666,5
PROP_000115,91372 Walker Estates,Denver,CO,64663,39.786859,-104.95772,5,3,3471,4042,2001,2,Single Family,Excellent,6.9,14.2,100.0,3,5,1038587,1144098,2024-02-20,2024-03-08,17,Direct,299.21838087006626,23,1.6666666666666667,8
PROP_000116,717 Johnson Ramp,Seattle,WA,89892,47.544408,-122.309774,2,1,2464,2436,2021,3,Condo,Excellent,8.0,18.4,70.0,7,9,747078,810549,2023-11-05,2023-11-19,14,Realtor.com,303.1972402597403,3,2.0,3
PROP_000117,204 Yu Throughway,Austin,TX,54408,30.205638,-97.706917,2,2,1259,12648,1998,2,Duplex,Good,6.9,39.0,67.0,3,1,319606,362407,2024-08-17,2024-10-01,45,Realtor.com,253.8570293884035,26,1.0,4
PROP_000118,340 Lisa Wall,Atlanta,GA,40608,33.784604,-84.318829,3,2,1518,5533,2018,1,Condo,Needs Work,6.2,2.0,100.0,2,5,406272,427358,2024-02-07,2024-02-17,10,Zillow,267.6363636363636,6,1.5,5
PROP_000119,1793 Travis Alley,Denver,CO,59871,39.72779,-104.975438,2,2,2919,10189,1961,0,Single Family,Good,8.6,0.1,53.3,3,5,628595,663973,2025-06-09,2025-06-22,13,Direct,215.34600890715998,63,1.0,4
PROP_000120,009 Phillip Islands Apt. 681,San Francisco,CA,49524,37.718731,-122.433179,2,3,1853,7908,2021,0,Townhouse,Excellent,3.2,6.4,90.4,7,8,855630,943202,2025-05-04,2025-05-15,11,MLS,461.753912574204,3,0.6666666666666666,5
PROP_000121,1295 Tammy Road Suite 329,Atlanta,GA,30713,33.707128,-84.486488,3,3,1033,12765,1983,0,Townhouse,Fair,4.2,2.9,62.0,3,1,142888,153478,2025-05-24,2025-06-22,29,Realtor.com,138.32333010648597,41,1.0,6
PROP_000122,5273 Payne Port,Seattle,WA,60061,47.655829,-122.307075,4,1,2700,12350,1994,1,Townhouse,Good,6.4,13.0,44.7,2,8,1004328,1124384,2024-10-24,2024-11-29,36,MLS,371.97333333333336,30,4.0,5
PROP_000123,8083 Richard Inlet,Denver,CO,89084,39.608381,-104.913326,1,1,2414,10897,1974,3,Condo,Fair,4.9,86.5,61.7,1,4,694577,765103,2025-03-12,2025-03-18,6,Realtor.com,287.72866611433307,50,1.0,2
PROP_000124,584 Carney Lake,Denver,CO,93730,39.759868,-105.01261,4,3,1709,9204,2015,3,Single Family,Fair,6.6,3.5,62.7,3,8,617533,673112,2023-12-07,2023-12-15,8,Direct,361.3417203042715,9,1.3333333333333333,7
PROP_000125,044 Angel Mall,Denver,CO,30092,39.615785,-104.979509,2,3,1869,10937,1957,2,Townhouse,Fair,10.0,1.0,42.9,2,2,549825,622530,2024-07-11,2024-07-24,13,Realtor.com,294.18138041733545,67,0.6666666666666666,5
PROP_000126,92614 Hernandez Rest Suite 281,Denver,CO,37312,39.685223,-104.962047,3,3,2469,2693,1999,2,Townhouse,Needs Work,9.5,7.7,41.4,5,1,801477,869726,2024-09-26,2024-10-03,7,MLS,324.6160388821385,25,1.0,6
PROP_000127,15354 Mcpherson Expressway Suite 676,Atlanta,GA,34280,33.647996,-84.493772,4,3,2391,13109,2019,3,Townhouse,Excellent,6.2,4.7,75.6,3,2,446237,506419,2024-01-28,2024-02-03,6,Zillow,186.63195315767462,5,1.3333333333333333,7
PROP_000128,5596 Melissa Spring Suite 568,Denver,CO,82086,39.721019,-104.964188,3,3,1066,8095,1975,3,Townhouse,Excellent,10.0,18.9,63.2,10,3,474636,543402,2024-12-14,2024-12-22,8,Realtor.com,445.24953095684805,49,1.0,6
PROP_000129,42841 Burgess Keys Suite 687,Atlanta,GA,00687,33.888156,-84.494817,4,2,1511,10482,1983,3,Townhouse,Excellent,6.7,3.0,62.4,5,5,290572,310507,2024-11-17,2024-11-23,6,Direct,192.30443414956983,41,2.0,6
PROP_000130,04277 Hayden Ports,Austin,TX,35554,30.224527,-97.714717,4,2,1409,13687,1984,3,Townhouse,Excellent,7.9,19.2,69.7,6,6,498854,546347,2023-12-30,2024-01-09,10,MLS,354.04826117814054,40,2.0,6
PROP_000131,789 Hawkins Inlet Apt. 473,Seattle,WA,11125,47.641913,-122.259956,3,1,2457,7922,2011,1,Townhouse,Excellent,5.2,34.0,46.3,4,3,848229,905408,2024-06-11,2024-06-22,11,Zillow,345.22954822954824,13,3.0,4
PROP_000132,51935 Dunn Views Suite 941,Atlanta,GA,75916,33.841099,-84.389671,4,3,3114,3412,2020,0,Single Family,Fair,4.0,25.5,40.2,7,8,533641,592979,2024-08-25,2024-09-04,10,Direct,171.36833654463712,4,1.3333333333333333,7
PROP_000133,21927 Stephen Rest,Atlanta,GA,11195,33.62225,-84.406833,3,3,3831,4102,2007,1,Single Family,Good,8.0,7.9,36.7,7,9,507464,559092,2023-09-24,2023-10-03,9,MLS,132.46254241712347,17,1.0,6
PROP_000134,7408 Shaun Vista Apt. 524,San Francisco,CA,78380,37.732266,-122.429067,2,1,931,10501,2022,2,Condo,Excellent,9.9,21.6,84.4,5,4,790628,857517,2025-03-03,2025-03-24,21,Realtor.com,849.2244897959183,2,2.0,3
PROP_000135,5321 Leah Viaduct Apt. 670,Austin,TX,62637,30.300515,-97.783136,4,3,1191,4526,1998,1,Townhouse,Fair,10.0,4.5,78.4,10,1,549157,628324,2024-03-14,2024-04-28,45,MLS,461.08900083963056,26,1.3333333333333333,7
PROP_000136,06535 Wayne Orchard Suite 240,San Francisco,CA,60762,37.721081,-122.442786,6,3,3867,2496,2004,3,Single Family,Fair,6.1,2.8,32.4,5,8,2105169,2340550,2025-06-23,2025-07-06,13,Zillow,544.3933281613654,20,2.0,9
PROP_000137,420 Bean Cliffs,Atlanta,GA,91866,33.617974,-84.412079,3,1,2410,5342,2010,2,Townhouse,Good,5.6,0.2,75.5,6,6,479227,526395,2024-06-28,2024-07-12,14,Realtor.com,198.849377593361,14,3.0,4
PROP_000138,1333 Olsen Heights Apt. 216,Atlanta,GA,81623,33.631855,-84.451652,2,3,1750,9366,2011,1,Condo,Good,8.5,2.9,61.8,2,1,470509,499799,2025-07-05,2025-07-15,10,Realtor.com,268.8622857142857,13,0.6666666666666666,5
PROP_000139,819 Samuel Villages Suite 766,Atlanta,GA,58374,33.698231,-84.384463,2,1,2466,14502,2004,1,Duplex,Needs Work,5.8,13.9,69.0,9,8,400062,432576,2024-08-12,2024-08-21,9,Direct,162.23114355231144,20,2.0,3
PROP_000140,661 Ford Tunnel,Denver,CO,68053,39.678648,-105.008554,2,1,2735,11557,1994,2,Duplex,Excellent,3.7,19.0,76.5,1,5,473046,508086,2025-04-21,2025-05-03,12,Direct,172.9601462522852,30,2.0,3
PROP_000141,89417 Shawn Mountains,Seattle,WA,97044,47.669434,-122.313814,3,3,816,13919,2011,2,Duplex,Needs Work,6.7,3.6,68.6,6,1,448153,510108,2024-08-25,2024-09-06,12,Direct,549.2071078431372,13,1.0,6
PROP_000142,615 Luke Rest Suite 640,San Francisco,CA,47822,37.707353,-122.449574,2,3,1191,6582,2008,0,Condo,Good,6.7,6.1,58.0,2,7,768238,865374,2025-08-10,2025-08-16,6,Realtor.com,645.0361041141898,16,0.6666666666666666,5
PROP_000143,9798 Kennedy Radial,Denver,CO,70963,39.701825,-104.999984,2,1,2233,4245,2014,2,Townhouse,Needs Work,10.0,8.6,64.1,9,8,769633,811601,2025-08-12,2025-09-02,21,Zillow,344.66323331840573,10,2.0,3
PROP_000144,1377 Carroll Light Suite 413,Seattle,WA,28355,47.5325,-122.201877,2,3,1252,6902,2012,2,Condo,Needs Work,5.4,4.8,29.7,10,5,586914,659652,2023-09-15,2023-09-21,6,Direct,468.7811501597444,12,0.6666666666666666,5
PROP_000145,105 White Motorway,San Francisco,CA,27622,37.79799,-122.44163,3,3,1224,13883,2021,0,Townhouse,Needs Work,3.9,11.7,60.5,5,10,808198,913002,2024-07-01,2024-07-22,21,Zillow,660.2924836601308,3,1.0,6
PROP_000146,203 Gilbert Circle,San Francisco,CA,95076,37.772118,-122.422539,2,3,2088,13153,2011,1,Duplex,Excellent,7.7,17.7,55.9,10,2,1238888,1347933,2024-10-28,2024-11-09,12,Zillow,593.3371647509579,13,0.6666666666666666,5
PROP_000147,92967 Daniel Valleys Suite 531,San Francisco,CA,37621,37.741296,-122.479611,3,2,1110,12018,1982,3,Duplex,Excellent,8.1,0.5,67.7,3,9,630639,693817,2024-01-11,2024-02-10,30,Zillow,568.1432432432432,42,1.5,5
PROP_000148,6592 Ellen Gardens Suite 301,Seattle,WA,16486,47.575365,-122.208663,4,2,2076,10734,2023,2,Townhouse,Fair,8.6,43.3,87.6,5,10,944834,1035506,2024-11-30,2024-12-23,23,Direct,455.1223506743738,1,2.0,6
PROP_000149,8467 Fuentes Fort Suite 921,Austin,TX,02233,30.244973,-97.702709,2,3,1211,6735,1991,1,Condo,Needs Work,3.7,1.9,75.0,6,8,344104,371551,2025-05-12,2025-05-21,9,Realtor.com,284.1486374896779,33,0.6666666666666666,5
PROP_000150,705 Timothy Mews Apt. 866,Seattle,WA,88578,47.635324,-122.324061,3,1,2174,7654,2014,1,Townhouse,Fair,5.5,1.0,73.3,1,5,548142,629276,2025-05-16,2025-06-05,20,MLS,252.13523459061636,10,3.0,4
PROP_000151,780 Myers Meadows Suite 082,Denver,CO,85217,39.695816,-105.059586,4,2,2330,11208,1991,2,Duplex,Good,8.2,14.4,70.7,2,10,739169,815938,2024-09-24,2024-10-26,32,Zillow,317.23991416309013,33,2.0,6
PROP_000152,79203 Melissa Common,Austin,TX,46029,30.246567,-97.78998,6,2,3813,9739,2016,0,Single Family,Good,8.6,92.7,89.5,1,9,975738,1056753,2024-05-09,2024-05-19,10,Zillow,255.89771833202204,8,3.0,8
PROP_000153,457 Lucas Islands Suite 485,Atlanta,GA,65481,33.826773,-84.442551,3,3,1208,2969,2002,0,Duplex,Good,8.3,62.1,71.3,9,1,332800,358938,2025-08-29,2025-09-09,11,Zillow,275.49668874172187,22,1.0,6
PROP_000154,402 Adam Orchard,Atlanta,GA,61863,33.748615,-84.312678,1,2,2213,6742,2014,0,Condo,Excellent,9.4,4.1,59.0,5,10,412895,473265,2025-04-17,2025-04-26,9,MLS,186.57704473565295,10,0.5,3
PROP_000155,0477 Smith Loop Apt. 746,Denver,CO,64671,39.704864,-104.922148,3,3,2112,10261,1989,3,Townhouse,Fair,2.6,17.1,40.9,4,2,645575,686518,2023-12-25,2024-01-27,33,Realtor.com,305.66998106060606,35,1.0,6
PROP_000156,747 Steven Curve Suite 895,Austin,TX,07810,30.23724,-97.726338,4,2,2271,11302,2001,1,Duplex,Good,6.1,14.3,88.3,10,7,789087,890940,2024-05-28,2024-06-09,12,Direct,347.4623513870542,23,2.0,6
PROP_000157,7739 Mckee Parkway Suite 111,Seattle,WA,33854,47.519077,-122.203663,2,2,2370,6064,1983,0,Townhouse,Fair,5.5,3.1,53.0,7,4,659805,724298,2023-12-13,2023-12-19,6,Direct,278.3987341772152,41,1.0,4
PROP_000158,2397 Wilson Vista,Denver,CO,70194,39.714575,-105.047689,3,3,2480,5871,2023,0,Townhouse,Excellent,8.9,32.3,57.5,8,5,660208,716956,2023-12-14,2024-01-02,19,Zillow,266.21290322580643,1,1.0,6
PROP_000159,275 West Falls,Atlanta,GA,09657,33.874839,-84.440992,4,1,2308,5590,2012,1,Townhouse,Needs Work,7.2,3.8,57.5,3,8,511797,568844,2025-03-13,2025-03-27,14,Realtor.com,221.7491334488735,12,4.0,5
PROP_000160,026 Kimberly Island Apt. 342,Atlanta,GA,35533,33.665523,-84.450507,4,3,2490,14900,2007,0,Duplex,Needs Work,3.5,1.4,57.7,9,6,549630,618595,2024-01-21,2024-01-28,7,MLS,220.73493975903614,17,1.3333333333333333,7
PROP_000161,82983 Judy Gateway,Seattle,WA,93134,47.607332,-122.367093,2,2,3545,9239,2020,0,Single Family,Good,7.6,12.0,86.7,10,8,1187703,1348576,2024-09-12,2024-09-22,10,MLS,335.0361071932299,4,1.0,4
PROP_000162,9202 Lisa Orchard,Seattle,WA,01153,47.60265,-122.30864,2,2,1070,9575,1986,2,Duplex,Excellent,4.9,19.3,48.2,7,5,364047,384352,2024-08-14,2024-08-22,8,MLS,340.2308411214953,38,1.0,4
PROP_000163,52864 Dennis Tunnel,Austin,TX,56791,30.340077,-97.745884,2,4,2611,3130,2012,3,Single Family,Excellent,1.0,13.5,47.6,5,7,589812,622857,2023-09-29,2023-10-15,16,Zillow,225.89505936422827,12,0.5,6
PROP_000164,21256 Johnson Station Apt. 609,Austin,TX,84800,30.373924,-97.709323,3,2,1718,13185,2006,1,Duplex,Fair,8.6,4.7,69.8,2,3,579681,630440,2025-03-18,2025-04-03,16,Direct,337.4161816065192,18,1.5,5
PROP_000165,771 Michele Park Apt. 729,Seattle,WA,51898,47.500695,-122.395453,3,1,2309,13034,2018,3,Condo,Needs Work,7.3,27.2,79.3,4,4,1025678,1107565,2025-02-08,2025-02-23,15,Direct,444.2087483759203,6,3.0,4
PROP_000166,444 Parker Estate,Denver,CO,95027,39.745005,-105.077431,2,1,2392,8868,2015,0,Condo,Good,8.8,2.6,57.6,4,2,606803,686263,2025-03-23,2025-04-10,18,MLS,253.68018394648828,9,2.0,3
PROP_000167,57382 Holmes Stream Suite 595,Seattle,WA,68036,47.648108,-122.319547,5,1,2202,5559,1976,0,Single Family,Good,7.3,10.6,73.0,9,5,889756,955094,2024-11-07,2024-11-22,15,Zillow,404.06721162579476,48,5.0,6
PROP_000168,78664 Smith Valley,Seattle,WA,77081,47.634506,-122.335867,4,3,2582,4347,1986,1,Townhouse,Needs Work,6.6,15.1,94.9,5,5,1019140,1100851,2025-07-30,2025-08-06,7,MLS,394.7095274980635,38,1.3333333333333333,7
PROP_000169,78243 Rogers Lights Suite 360,Seattle,WA,58373,47.61117,-122.390623,3,3,1474,12540,2015,3,Condo,Fair,7.6,6.3,66.0,7,7,769155,834104,2024-07-22,2024-07-29,7,Zillow,521.814789687924,9,1.0,6
PROP_000170,8321 Holden Station Suite 907,Denver,CO,58476,39.648194,-105.054931,2,3,1769,4365,2021,3,Duplex,Excellent,6.9,17.5,61.3,9,7,526601,598089,2024-03-26,2024-04-12,17,Direct,297.68287167891464,3,0.6666666666666666,5
PROP_000171,0234 Jason Squares Apt. 921,Seattle,WA,18086,47.540667,-122.270659,2,1,1122,8079,1963,0,Condo,Good,2.9,14.5,84.3,1,5,312421,356854,2025-08-08,2025-08-27,19,Direct,278.4500891265597,61,2.0,3
PROP_000172,8549 Francis Loaf Apt. 476,Seattle,WA,51665,47.652339,-122.255139,2,2,4495,9854,1955,1,Single Family,Fair,7.3,0.3,62.4,5,1,921017,1018539,2025-08-10,2025-08-29,19,Zillow,204.89810901001113,69,1.0,4
PROP_000173,5206 Raymond Locks,Austin,TX,81897,30.32088,-97.779549,5,2,4049,11045,2012,2,Single Family,Fair,3.1,87.8,56.9,7,8,767080,875631,2023-11-17,2023-11-24,7,Realtor.com,189.44924672758705,12,2.5,7
PROP_000174,501 Harrison Mountains Suite 809,Denver,CO,86666,39.699455,-105.080278,3,3,2807,9692,2016,2,Townhouse,Good,2.1,17.7,87.4,6,6,924330,1061253,2023-12-03,2023-12-12,9,Direct,329.2946205913787,8,1.0,6
PROP_000175,32294 Miles Haven,San Francisco,CA,67176,37.726077,-122.406524,3,1,633,8841,2022,2,Condo,Good,6.1,43.1,42.1,4,6,651438,721738,2025-06-20,2025-06-30,10,Zillow,1029.1279620853081,2,3.0,4
PROP_000176,539 Tracy Ridge,Atlanta,GA,37850,33.883039,-84.432487,2,3,1940,10005,1987,3,Condo,Needs Work,4.4,62.0,83.0,3,6,354154,398897,2025-05-15,2025-05-23,8,Zillow,182.5536082474227,37,0.6666666666666666,5
PROP_000177,140 Stewart Station,Austin,TX,55233,30.391447,-97.747606,2,3,2114,3217,1982,0,Duplex,Excellent,6.6,6.9,60.4,7,3,524216,594412,2023-12-31,2024-02-07,38,Zillow,247.97350993377484,42,0.6666666666666666,5
PROP_000178,722 Amanda Road,San Francisco,CA,59551,37.745601,-122.493955,1,1,1635,12101,1979,3,Condo,Needs Work,8.7,30.4,79.2,1,1,913081,1016965,2025-02-16,2025-03-11,23,Direct,558.4593272171254,45,1.0,2
PROP_000179,969 Caitlin Neck,San Francisco,CA,95194,37.797748,-122.498286,6,3,3394,13043,2015,3,Single Family,Good,4.6,0.5,71.5,2,2,1816598,2055146,2025-04-17,2025-05-08,21,Zillow,535.2380671773718,9,2.0,9
PROP_000180,7306 Crystal Islands,Austin,TX,54430,30.363043,-97.773268,3,3,1116,8112,2002,3,Condo,Needs Work,7.9,1.9,72.5,10,4,386034,420658,2025-03-03,2025-03-14,11,Zillow,345.90860215053766,22,1.0,6
PROP_000181,7089 Young Branch,Denver,CO,15238,39.675853,-104.98946,2,1,2860,2154,1980,1,Single Family,Excellent,5.0,13.1,64.7,8,7,721618,761748,2024-05-15,2024-05-24,9,Realtor.com,252.313986013986,44,2.0,3
PROP_000182,70301 Brandon Pine,Seattle,WA,85222,47.542283,-122.226377,6,1,2141,9790,2000,2,Single Family,Excellent,5.2,0.2,61.5,2,5,761602,867278,2024-04-03,2024-04-15,12,MLS,355.72255955161137,24,6.0,7
PROP_000183,35740 Catherine Street,Austin,TX,98533,30.228838,-97.717931,2,1,2202,3260,2008,2,Townhouse,Good,8.5,29.5,43.1,10,4,500416,566516,2025-07-22,2025-07-30,8,Direct,227.25522252497728,16,2.0,3
PROP_000184,84166 Sanchez Via Apt. 712,Seattle,WA,00837,47.6581,-122.262138,3,3,1286,14213,2023,2,Townhouse,Excellent,6.4,2.3,100.0,2,7,654757,692630,2024-07-19,2024-08-05,17,Zillow,509.142301710731,1,1.0,6
PROP_000185,876 Strickland Glen Suite 260,San Francisco,CA,76280,37.759561,-122.403108,4,3,2955,12389,2006,2,Townhouse,Needs Work,4.7,6.5,65.8,8,4,1228168,1329661,2023-11-25,2023-12-08,13,Realtor.com,415.62368866328256,18,1.3333333333333333,7
PROP_000186,521 Dixon Vista Suite 775,Seattle,WA,17855,47.617175,-122.323985,3,1,2192,6839,2012,1,Duplex,Excellent,5.9,24.2,55.1,2,5,719182,810674,2025-01-25,2025-02-01,7,Zillow,328.0939781021898,12,3.0,4
PROP_000187,556 Le Corners Suite 270,Atlanta,GA,29267,33.70821,-84.481696,3,2,1248,9286,2010,2,Condo,Fair,10.0,30.7,72.2,2,3,441551,505265,2025-03-06,2025-03-15,9,MLS,353.80689102564105,14,1.5,5
PROP_000188,730 Jacob Wall,Austin,TX,54931,30.302488,-97.789671,3,3,1936,11080,2017,0,Duplex,Fair,7.8,1.3,67.3,7,1,694297,735234,2023-10-26,2023-11-17,22,Realtor.com,358.62448347107437,7,1.0,6
PROP_000189,931 Michele Ville Suite 241,Atlanta,GA,49255,33.767861,-84.301454,2,3,2645,10537,2000,1,Duplex,Needs Work,7.3,19.7,100.0,3,3,486156,522265,2024-02-26,2024-03-22,25,Realtor.com,183.80189035916825,24,0.6666666666666666,5
PROP_000190,3348 Ortiz Loop Suite 483,Denver,CO,01082,39.633441,-105.044808,3,1,1129,14823,1982,0,Townhouse,Fair,5.5,55.9,44.4,5,4,293850,317351,2023-11-10,2023-11-30,20,Direct,260.2745792736935,42,3.0,4
PROP_000191,393 Paul Road,Seattle,WA,56735,47.560932,-122.210235,2,1,877,12161,2011,3,Condo,Fair,10.0,19.1,63.1,8,6,525127,568829,2024-10-26,2024-11-03,8,Direct,598.7765108323831,13,2.0,3
PROP_000192,0685 Woodard Stream,Seattle,WA,75055,47.689456,-122.35983,2,2,1835,8524,2012,2,Condo,Fair,6.7,1.1,86.8,8,10,701778,758915,2024-09-12,2024-09-30,18,Zillow,382.44032697547686,12,1.0,4
PROP_000193,205 Latasha Meadow,Denver,CO,79378,39.622778,-104.98723,3,2,1547,10939,2014,1,Duplex,Excellent,2.8,7.0,47.0,8,4,473285,524979,2025-03-22,2025-04-02,11,Direct,305.9372979961215,10,1.5,5
PROP_000194,840 Moyer Heights Apt. 878,Denver,CO,77660,39.726667,-105.051596,5,4,1770,13718,2014,3,Single Family,Needs Work,8.6,10.0,32.3,2,8,655707,731682,2024-06-07,2024-06-21,14,Direct,370.4559322033898,10,1.25,9
PROP_000195,532 Sherry View,Seattle,WA,93107,47.684078,-122.261658,4,3,2691,14955,2021,2,Duplex,Excellent,7.6,15.0,39.9,2,4,973707,1075328,2023-11-02,2023-11-19,17,Realtor.com,361.8383500557414,3,1.3333333333333333,7
PROP_000196,33396 Robert Court,Austin,TX,39983,30.266319,-97.720377,6,4,4282,3615,2020,2,Single Family,Good,7.3,3.0,71.5,9,9,1124898,1193060,2024-07-01,2024-07-13,12,Zillow,262.7038766931341,4,1.5,10
PROP_000197,42463 Miller Plaza Apt. 479,Atlanta,GA,74050,33.803867,-84.361913,3,2,2581,2402,1985,3,Townhouse,Excellent,6.2,10.8,86.2,5,7,580301,618064,2025-07-10,2025-07-17,7,MLS,224.83572258814414,39,1.5,5
PROP_000198,862 Brown Spur,San Francisco,CA,81011,37.745533,-122.479313,2,2,1302,9801,1996,0,Condo,Needs Work,3.0,52.3,81.1,8,6,534378,586903,2025-07-16,2025-07-25,9,MLS,410.42857142857144,28,1.0,4
PROP_000199,296 Miller Trail Apt. 702,Denver,CO,46052,39.729594,-104.964572,2,1,2605,14132,2016,1,Single Family,Good,3.4,1.1,59.6,9,3,640837,683411,2024-08-08,2024-08-17,9,Realtor.com,246.00268714011517,8,2.0,3
PROP_000200,6571 Reginald River,Seattle,WA,84209,47.581009,-122.36311,3,1,2433,9080,2018,3,Duplex,Excellent,3.9,8.5,78.0,10,4,659300,734492,2025-08-19,2025-09-05,17,Direct,270.9823263460748,6,3.0,4
PROP_000201,7353 Baker Cape Suite 720,Seattle,WA,72781,47.542959,-122.344331,3,1,2243,3025,1977,0,Duplex,Good,8.2,9.7,89.5,6,6,881256,987339,2024-06-11,2024-06-25,14,Zillow,392.8916629514044,47,3.0,4
PROP_000202,57157 Cooper Circles Suite 020,Atlanta,GA,13743,33.889775,-84.437319,4,4,3361,8431,2019,0,Single Family,Fair,7.4,3.5,58.5,6,8,651859,709785,2024-09-29,2024-10-05,6,Zillow,193.94793216304672,5,1.0,8
PROP_000203,7824 Hunter Junctions Suite 015,Denver,CO,65333,39.647715,-105.07661,3,3,1682,4316,2004,3,Single Family,Needs Work,6.2,40.7,44.3,10,3,534115,580760,2024-02-06,2024-02-12,6,Direct,317.54756242568374,20,1.0,6
PROP_000204,23325 Stephanie Orchard,Atlanta,GA,85882,33.80803,-84.370948,2,3,1700,11091,1974,1,Condo,Needs Work,2.5,64.7,67.8,5,3,329861,379337,2024-03-23,2024-04-17,25,Zillow,194.03588235294117,50,0.6666666666666666,5
PROP_000205,53389 Diaz Fall Suite 993,Denver,CO,12135,39.671808,-105.098083,4,1,2572,8290,2000,3,Duplex,Needs Work,2.3,16.5,100.0,8,7,819298,871449,2025-07-27,2025-08-04,8,Direct,318.54510108864696,24,4.0,5
PROP_000206,01029 Kelly Field,Atlanta,GA,40836,33.838764,-84.455894,1,3,663,5683,2011,2,Condo,Good,4.4,52.6,70.5,8,10,150443,158457,2024-07-12,2024-07-23,11,Direct,226.91251885369533,13,0.3333333333333333,4
PROP_000207,607 Parker Land Suite 229,Seattle,WA,13428,47.655023,-122.235343,6,1,2297,14399,2019,0,Single Family,Needs Work,7.6,27.3,46.7,9,4,1024188,1112971,2023-12-23,2024-01-04,12,Direct,445.88071397474965,5,6.0,7
PROP_000208,86135 Mary Row,San Francisco,CA,40538,37.726282,-122.41378,2,1,1521,3923,2009,1,Condo,Good,7.2,30.5,56.0,10,6,822644,870931,2025-07-11,2025-08-11,31,Direct,540.8573307034845,15,2.0,3
PROP_000209,96673 Michael Prairie Suite 856,Austin,TX,64525,30.211872,-97.764918,1,1,2249,10827,2012,1,Condo,Fair,4.3,16.1,78.4,5,5,614283,662264,2024-01-12,2024-01-19,7,Realtor.com,273.1360604713206,12,1.0,2
PROP_000210,29404 Jerry Viaduct,Seattle,WA,30245,47.698497,-122.22659,3,4,1442,4174,2011,1,Single Family,Good,4.2,111.6,85.1,6,4,616284,654918,2024-02-12,2024-03-03,20,Direct,427.38141470180307,13,0.75,7
PROP_000211,451 Jordan Burgs,Atlanta,GA,11253,33.788344,-84.424966,3,3,1150,14597,2006,0,Condo,Needs Work,7.6,7.8,72.1,9,5,398461,421393,2024-04-15,2024-05-06,21,Realtor.com,346.48782608695655,18,1.0,6
PROP_000212,91127 Olson Forge Suite 790,Atlanta,GA,42521,33.860672,-84.330567,3,3,805,9511,2015,2,Duplex,Excellent,4.0,24.0,90.8,9,7,242261,256630,2023-10-05,2023-10-12,7,Zillow,300.94534161490685,9,1.0,6
PROP_000213,6248 Dawn Springs Apt. 037,Atlanta,GA,91405,33.848503,-84.432449,2,2,1261,11275,2005,3,Condo,Fair,3.9,17.8,32.1,1,1,212950,235905,2024-02-22,2024-03-01,8,MLS,168.87390959555907,19,1.0,4
PROP_000214,827 Thomas Vista Suite 449,Atlanta,GA,45772,33.736955,-84.301632,2,2,3007,13281,1995,1,Single Family,Fair,2.2,3.9,68.4,3,5,457557,500009,2024-11-11,2024-11-27,16,MLS,152.1639507815098,29,1.0,4
PROP_000215,98550 Freeman Spring Apt. 917,Denver,CO,49554,39.78076,-105.066895,2,2,2360,7005,2009,1,Townhouse,Needs Work,2.0,29.9,51.3,2,2,367264,400183,2023-12-14,2023-12-20,6,MLS,155.62033898305086,15,1.0,4
PROP_000216,3885 Young Ports,Austin,TX,09535,30.245238,-97.732002,2,1,2015,13396,1993,2,Duplex,Excellent,10.0,7.2,93.9,7,3,432685,454721,2025-09-02,2025-09-15,13,Direct,214.73200992555832,31,2.0,3
